mainid	name	city	country	publication	functions	adafter	adbefore	ahafter	ahbefore
EA.CA.272	Great Mosque of Samarra (of al-Mutawakkil)	Samarra	Iraq	EMA.1940.2.pl.64a	mosque	847	861	233	247
EA.CA.273	Great Mosque of Samarra (of al-Mutawakkil)	Samarra	Iraq		mosque	847	861	233	247
EA.CA.274	Great Mosque of Samarra (of al-Mutawakkil)	Samarra	Iraq	EMA.1940.2.pl.66a	mosque	847	861	233	247
EA.CA.275	Great Mosque of Samarra (of al-Mutawakkil)	Samarra	Iraq	EMA.1940.2.pl.66a	mosque	847	861	233	247
EA.CA.276	Great Mosque of Samarra (of al-Mutawakkil)	Samarra	Iraq	EMA.1940.2.pl.64b	mosque	847	861	233	247
EA.CA.277	Great Mosque of Samarra (of al-Mutawakkil)	Samarra	Iraq	EMA.1940.2.pl.64a	mosque	847	861	233	247
EA.CA.278	Aerial view	Samarra	Iraq	EMA.1940.2.pl.63a	aerial view, mosque	0	0	0	0
EA.CA.279	Baghdad Gate	Raqqa	Syria		gateway	1100	1200	494	597
EA.CA.280	Baghdad Gate	Raqqa	Syria		gateway	1100	1200	494	597
EA.CA.281	Baghdad Gate	Raqqa	Syria		gateway	1100	1200	494	597
EA.CA.282	Baghdad Gate	Raqqa	Syria		gateway	1100	1200	494	597
EA.CA.283	Baghdad Gate	Raqqa	Syria		gateway	1100	1200	494	597
EA.CA.284	Baghdad Gate	Raqqa	Syria	EMA.1940.2.pl.2e	gateway	1100	1200	494	597
EA.CA.285	Baghdad Gate	Raqqa	Syria		gateway	1100	1200	494	597
EA.CA.286	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.287	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.5a	palace	778	0	162	0
EA.CA.288	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.289	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.6a	palace	778	0	162	0
EA.CA.290	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.291	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.292	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.14a	palace	778	0	162	0
EA.CA.293	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.294	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.295	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.296	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.12c	palace	778	0	162	0
EA.CA.297	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.12a	palace	778	0	162	0
EA.CA.298	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.12a	palace	778	0	162	0
EA.CA.299	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.9a	palace	778	0	162	0
EA.CA.300	Ukhaidir	Ukhaidir	Iraq		palace	778	0	162	0
EA.CA.302	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.9a	palace	778	0	162	0
EA.CA.303	Ukhaidir	Ukhaidir	Iraq	EMA.1940.2.pl.12c	palace	778	0	162	0
EA.CA.304	Great Mosque of Susa	Susa	Tunisia	EMA.1940.2.pl.60e	mosque	850	850	236	236
EA.CA.305	Great Mosque of Susa	Susa	Tunisia	EMA.1940.2.pl.62a	mosque	850	850	230	230
EA.CA.306	Great Mosque of Susa	Susa	Tunisia		mosque	850	850	230	230
EA.CA.307	Great Mosque of Susa	Susa	Tunisia		mosque	850	850	230	230
EA.CA.308	Great Mosque of Susa	Susa	Tunisia	EMA.1940.2.pl.62a	mosque	850	850	230	230
EA.CA.309	Great Mosque of Susa	Susa	Tunisia		mosque	850	850	230	230
EA.CA.310	Great Mosque of Susa	Susa	Tunisia		mosque	850	850	230	230
EA.CA.311	North Wall	Susa	Tunisia		city wall	859	859	245	245
EA.CA.312	North Wall	Susa	Tunisia	EMA.1940.2.pl.69a	city wall	859	859	245	245
EA.CA.313	North Wall	Susa	Tunisia		city wall	859	859	245	245
EA.CA.314	Mosque of Ahmad ibn Tulun	Cairo	Egypt	EMA.1940.2.pl.102b	mosque	876	879	263	265
EA.CA.315	Mosque of Ahmad ibn Tulun	Cairo	Egypt	EMA.1940.2.pl.101a	mosque	876	879	263	265
EA.CA.316	Mosque of Ahmad ibn Tulun	Cairo	Egypt	EMA.1940.2.pl.102b	mosque	876	879	263	265
EA.CA.317	Aqueduct at Basatin	Cairo	Egypt	EMA.1940.2.pl.94d	aqueduct	872	873	259	259
EA.CA.318	Aqueduct at Basatin	Cairo	Egypt	EMA.1940.2.pl.94d	aqueduct	872	873	259	259
EA.CA.319	Aqueduct at Basatin	Cairo	Egypt	EMA.1940.2.pl.94a	aqueduct	872	873	259	259
EA.CA.320	Mosque of Ahmad ibn Tulun	Cairo	Egypt	EMA.1940.2.pl.100b	mosque	876	879	263	265
EA.CA.321	Mosque of Ahmad ibn Tulun	Cairo	Egypt	EMA.1940.2.pl.113c	mosque	876	879	263	265
EA.CA.322	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.323	Mosque of Ahmad ibn Tulun	Cairo	Egypt	EMA.1940.2.pl.101a	mosque	876	879	263	265
EA.CA.324	Mosque of Ahmad ibn Tulun	Cairo	Egypt	EMA.1940.2.pl.101a	mosque	876	879	263	265
EA.CA.325	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.326	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.327	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.328	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.37a	mosque	641	0	21	0
EA.CA.329	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.37a	mosque	641	0	21	0
EA.CA.330	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.39b	mosque	641	0	21	0
EA.CA.331	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt		mosque	641	0	21	0
EA.CA.332	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.37c	mosque	641	0	21	0
EA.CA.333	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.39a	mosque	641	0	21	0
EA.CA.334	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.39a	mosque	641	0	21	0
EA.CA.335	Aqueduct at Basatin	Cairo	Egypt		aqueduct	872	873	259	259
EA.CA.336	Aqueduct at Basatin	Cairo	Egypt		aqueduct	872	873	259	259
EA.CA.337	`Atshan	`Atshan	Iraq	EMA.1940.2.pl.23a	khan	700	778	81	162
EA.CA.338	`Atshan	`Atshan	Iraq	EMA.1940.2.pl.23a	khan	700	778	81	162
EA.CA.339	Taq-i Kisra	Ctesiphon	Iraq		palace	500	600	0	0
EA.CA.340	Taq-i Kisra	Ctesiphon	Iraq		palace	500	600	0	0
EA.CA.341	Taq-i Kisra	Ctesiphon	Iraq		palace	500	600	0	0
EA.CA.343	Mosque and Mausoleum of Sultan Hasan	Cairo	Egypt		madrasa, mausoleum, mosque	1356	1362	757	764
EA.CA.344	Mosque and Mausoleum of Sultan Hasan	Cairo	Egypt		madrasa, mausoleum, mosque	1356	1362	757	764
EA.CA.348	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.349	Mosque of Muhammad `Ali Pasha	Cairo	Egypt		mosque	1848	1848	1265	1265
EA.CA.350	Balis (Meskene)	Balis (Meskene)	Syria		minaret	1210	1211	607	607
EA.CA.351	Balis (Meskene)	Balis (Meskene)	Syria		minaret	1210	1211	607	607
EA.CA.352	Baghdad Gate	Raqqa	Syria	EMA.1940.2.pl.2e	gateway	1100	1200	494	597
EA.CA.353	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.68	mausoleum	1285	1285	683	684
EA.CA.354	North Wall	Cairo	Egypt		city wall	1087	1087	480	480
EA.CA.355	Bab al-Futuh	Cairo	Egypt	MAE.1952.1.pl.64a	gateway	1087	1087	480	480
EA.CA.356	North Wall	Cairo	Egypt		city wall	1087	1087	480	480
EA.CA.357	North Wall	Cairo	Egypt		city wall	1087	1087	480	480
EA.CA.358	Bab al-Futuh	Cairo	Egypt	MAE.1952.1.pl.69a	gateway	1087	1087	480	480
EA.CA.359	Bab al-Futuh	Cairo	Egypt	MAE.1952.1.pl.61a	gateway	1087	1087	480	480
EA.CA.360	Khirbat al-Baida	Khirbat al-Baida	Syria		palace	600	700	0	80
EA.CA.361	Khirbat al-Baida	Khirbat al-Baida	Syria		palace	600	700	0	80
EA.CA.362	Khirbat al-Baida	Khirbat al-Baida	Syria		palace	600	700	0	80
EA.CA.363	Khirbat al-Baida	Khirbat al-Baida	Syria		palace	600	700	0	80
EA.CA.364	Khirbat al Baida	Khirbat al-Baida	Syria		palace	600	700	0	80
EA.CA.365	Mosque of al-Salih Tala&apos;i` (MIA, Cairo)	Cairo	Egypt	MAE.1952.1.pl.102 left	mosque, architectural fragment	1160	1160	555	555
EA.CA.366	Mosque of al-Salih Tala&apos;i` (MIA, Cairo)	Cairo	Egypt	MAE.1952.1.pl.102 right	mosque, architectural fragment	1160	1160	555	555
EA.CA.367	Mausoleum of Imam al-Shafi`i	Cairo	Egypt	MAE.1959.2.pl.23a	mausoleum	1211	1211	608	608
EA.CA.368	Bab al-Nasr	Cairo	Egypt	MAE.1952.1.pl.53a	gateway	1087	1087	480	480
EA.CA.369	Bab al-Nasr	Cairo	Egypt		gateway	1087	1087	480	480
EA.CA.370	Mosque of `Amr ibn al-`As	Cairo (Fustat)	Egypt	EMA.1940.2.pl.37b	mosque	641	0	21	0
EA.CA.371	Great Mosque of Qairawan	Qairawan	Tunisia	EMA.1940.2.pl.84a	mosque	836	875	221	262
EA.CA.372	Great Mosque of Qairawan	Qairawan	Tunisia		mosque	836	875	221	262
EA.CA.373	City Walls	Susa	Tunisia		city wall	859	859	245	245
EA.CA.375	City Walls	Susa	Tunisia	EMA.1940.2.pl.68a	city wall	859	859	245	245
EA.CA.378	Qasr al-Hair al-Sharqi	Qasr al-Hair al-Sharqi	Syria		palace, caravanserai	700	729	80	111
EA.CA.379	Great Mosque of Damascus	Damascus	Syria	EMA.1932.1.pl.38b	mosque	706	715	87	96
EA.CA.380	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.381	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.35a	mosque	706	715	87	96
EA.CA.382	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.42b	mosque	706	715	87	96
EA.CA.383	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.42a	mosque	706	715	87	96
EA.CA.384	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.41a	mosque	706	715	87	96
EA.CA.385	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.41b	mosque	706	715	87	96
EA.CA.386	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.46a	mosque	706	715	87	96
EA.CA.387	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.46b	mosque	706	715	87	96
EA.CA.388	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.47b	mosque	706	715	87	96
EA.CA.389	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.47c	mosque	706	715	87	96
EA.CA.390	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.47a	mosque	706	715	87	96
EA.CA.391	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.48a	mosque	706	715	87	96
EA.CA.392	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.48a	mosque	706	715	87	96
EA.CA.393	Great Mosque of Damascus	Damascus	Syria	EMA.1969.1.i.pl.48b	mosque	706	715	87	96
EA.CA.394	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.395	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.396	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.397	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.398	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.399	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.400	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.401	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.402	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.403	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.404	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.405	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.406	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.407	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.408	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.409	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.410	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.411	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.412	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.413	Mosque of al-Azhar,  door presented by al-Hakim (MIA, Cairo)	Cairo	Egypt	MAE.1952.1.pls 33a an b	mosque, architectural fragment	1010	1010	400	400
EA.CA.414	Citadel	`Amman	Jordan		citadel, palace	720	750	102	133
EA.CA.416	Mausoleum of Shajar al-Durr	Cairo	Egypt	MAE.1959.2.pl.43b	mausoleum	1250	1250	648	648
EA.CA.417	Mausoleum of Shajar al-Durr	Cairo	Egypt		mausoleum	1250	1250	648	648
EA.CA.418	Mausoleum of Shajar al-Durr	Cairo	Egypt		mausoleum	1250	1250	648	648
EA.CA.419	Mausoleum of Shajar al-Durr	Cairo	Egypt		mausoleum	1250	1250	648	648
EA.CA.420	Mausoleum of Shajar al-Durr	Cairo	Egypt	MAE.1959.2.pl.43a	mausoleum	1250	1250	648	648
EA.CA.421	Mausoleum of Shajar al-Durr	Cairo	Egypt		mausoleum	1250	1250	648	648
EA.CA.422	Mausoleum of Sayyida Nafisa (MIA, Cairo)	Cairo	Egypt	MAE.1952.1.pl.120c	mausoleum, mihrab	1138	1138	532	532
EA.CA.423	Mausoleum of Sayyida Nafisa (MIA, Cairo)	Cairo	Egypt	MAE.1952.1.pl.121a	mausoleum, mihrab	1138	1138	532	532
EA.CA.424	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.425	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.426	Great Mosque of Damascus	Damascus	Syria		mosque	706	715	87	96
EA.CA.427	Madrasa of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.74b	madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.428	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.429	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.430	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.431	Madrasa of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.75a	madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.432	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.433	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.434	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.435	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.436	Madrasa of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.74a	madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.437	Madrasa and Mausoleum of Amirs Salar and Sanjar al-Jawli	Cairo	Egypt	MAE.1959.2.pl.92b	madrasa, mausoleum	1303	1304	703	703
EA.CA.438	Madrasa and Mausoleum of Amirs Salar and Sanjar al-Jawli	Cairo	Egypt	MAE.1959.2.pl.93a	madrasa, mausoleum	1303	1304	703	703
EA.CA.439	Madrasa and Mausoleum of Amirs Salar and Sanjar al-Jawli	Cairo	Egypt		madrasa, mausoleum	1303	1304	703	703
EA.CA.440	Madrasa and Mausoleum of Sultan al-Nasir Muhammad	Cairo	Egypt	MAE.1959.2.pl.85c	madrasa, mausoleum	1295	1304	695	703
EA.CA.441	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt	MAE.1959.2.pl.95a	khanqah, mausoleum	1306	1310	706	709
EA.CA.442	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt		khanqah, mausoleum	1306	1310	706	709
EA.CA.443	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt		khanqah, mausoleum	1306	1310	706	709
EA.CA.444	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt		khanqah, mausoleum	1306	1310	706	709
EA.CA.445	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt		khanqah, mausoleum	1306	1310	706	709
EA.CA.446	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt		khanqah, mausoleum	1306	1310	706	709
EA.CA.447	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt		khanqah, mausoleum	1306	1310	706	709
EA.CA.448	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt		khanqah, mausoleum	1306	1310	706	709
EA.CA.449	Khanqah and Mausoleum of Sultan Baibars al-Jashankir	Cairo	Egypt	MAE.1959.2.pl.125d	khanqah, mausoleum	1306	1310	706	709
EA.CA.450	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.451	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.452	Madrasa of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.75b	madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.453	Madrasa of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.108c	madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.454	Madrasa of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.65a	madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.455	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt	MAE.1959.2.pl.30c	mausoleum	1242	1243	640	640
EA.CA.456	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt	MAE.1959.2.pl.31a	mausoleum	1242	1243	640	640
EA.CA.457	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt	MAE.1959.2.pl.32b	mausoleum	1242	1243	640	640
EA.CA.458	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt	MAE.1959.2.pl.31b	mausoleum	1242	1243	640	640
EA.CA.459	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt		mausoleum	1242	1243	640	640
EA.CA.460	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt		mausoleum	1242	1243	640	640
EA.CA.461	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt	MAE.1959.2.pl.32a	mausoleum	1242	1243	640	640
EA.CA.462	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt		mausoleum	1242	1243	640	640
EA.CA.463	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt	MAE.1959.2.pl.31a	mausoleum	1242	1243	640	640
EA.CA.465	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt		mausoleum	1242	1243	640	640
EA.CA.466	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt	MAE.1959.2.pl.30c	mausoleum	1242	1243	640	640
EA.CA.467	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt		mausoleum	1242	1243	640	640
EA.CA.468	Mausoleum of the `Abbasid Caliphs	Cairo	Egypt		mausoleum	1242	1243	640	640
EA.CA.469	Madrasa and Mausoleum of Amir Sunqur Sa`di	Cairo	Egypt	MAE.1959.2.pl.101c	madrasa, mausoleum	1315	1315	715	715
EA.CA.470	Madrasa and Mausoleum of Amir Sunqur Sa`di	Cairo	Egypt		madrasa, mausoleum	1315	1315	715	715
EA.CA.471	Mosque of al-Azhar, door presented by al-Hakim (MIA. Cairo)	Cairo	Egypt	MAE.1952.1.pl.33a (detail)	architectural fragment	1010	1010	400	400
EA.CA.472	Madrasa of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt	MAE.1959.2.pl.33b	madrasa, mausoleum	1242	1244	640	641
EA.CA.473	Madrasa of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt		madrasa, mausoleum	1242	1244	640	641
EA.CA.474	Madrasa of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt	MAE.1959.2.pl.37a	madrasa, mausoleum	1242	1244	640	641
EA.CA.475	Madrasa of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt		madrasa, mausoleum	1242	1244	640	641
EA.CA.476	Madrasa of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt	MAE.1959.2.pl.33a	madrasa, mausoleum	1242	1244	640	641
EA.CA.477	Madrasa of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt		madrasa, mausoleum	1242	1244	640	641
EA.CA.478	Mausoleum of Imam al-Shafi`i (MIA, Cairo)	Cairo	Egypt	MAE.1959.2.pl.24d	mausoleum, architectural fragment	1211	1211	608	608
EA.CA.479	Mausoleum of Imam al-Shafi`i	Cairo	Egypt	MAE.1959.2.pl.25a	mausoleum	1211	1211	608	608
EA.CA.480	Mausoleum of Imam al-Shafi`i	Cairo	Egypt	MAE.1959.2.pl.25a	mausoleum	1211	1211	608	608
EA.CA.481	Mausoleum of Imam al-Shafi`i	Cairo	Egypt	MAE.1959.2.pl.23a	mausoleum	1211	1211	608	608
EA.CA.482	Madrasa and Mausoleum of Sultan al-Nasir Muhammad	Cairo	Egypt		madrasa, mausoleum	1295	1304	695	703
EA.CA.483	Madrasa and Mausoleum of Sultan al-Nasir Muhammad	Cairo	Egypt	MAE.1959.2.pl.85a	madrasa, mausoleum	1295	1304	695	703
EA.CA.484	Madrasa and Mausoleum of Sultan al-Nasir Muhammad	Cairo	Egypt		madrasa, mausoleum	1295	1304	695	703
EA.CA.485	Madrasa and Mausoleum of Sultan al-Nasir Muhammad	Cairo	Egypt	MAE.1959.2.pl.124d	madrasa, mausoleum	1295	1304	695	703
EA.CA.486	Madrasa and Mausoleum of Sultan al-Nasir Muhammad	Cairo	Egypt		madrasa, mausoleum	1295	1304	695	703
EA.CA.487	Madrasa and Mausoleum of Zain al-Din Yusuf	Cairo	Egypt	MAE.1959.2.pl.82a	madrasa, mausoleum	1298	1298	697	697
EA.CA.488	Mausoleum of Fatima Khatun	Cairo	Egypt	MAE.1959.2.pl.58a	mausoleum, minaret	1283	1284	682	683
EA.CA.489	Mausoleum of Fatima Khatun	Cairo	Egypt		mausoleum, minaret	1283	1284	682	683
EA.CA.490	Mausoleum of Fatima Khatun	Cairo	Egypt	MAE.1959.2.pl.59c	mausoleum, minaret	1283	1284	682	683
EA.CA.491	Mausoleum of Fatima Khatun	Cairo	Egypt	MAE.1959.2.pl.59d	mausoleum, minaret	1283	1284	682	683
EA.CA.492	Mausoleum of Shajar al-Durr	Cairo	Egypt	MAE.1959.2.pl.42a	mausoleum	1250	1250	648	648
EA.CA.493	Mausoleum of Shajar al-Durr	Cairo	Egypt	MAE.1959.2.pl.43a	mausoleum	1250	1250	648	648
EA.CA.494	Mausoleum of Shajar al-Durr	Cairo	Egypt	MAE.1959.2.pl.43b	mausoleum	1250	1250	648	648
EA.CA.495	Mausoleum of Shajar al-Durr	Cairo	Egypt	MAE.1959.2.pl.43a	mausoleum	1250	1250	648	648
EA.CA.496	Minaret above Bab al-Akhdar (Mosque of Sayyidna al-Husain)	Cairo	Egypt	MAE.1959.2.pl.29b	minaret	1236	1236	634	634
EA.CA.497	Minaret above Bab al-Akhdar (Mosque of Sayyidna al-Husain)	Cairo	Egypt	MAE.1959.2.pl.29b	minaret	1236	1236	634	634
EA.CA.498	Minaret above Bab al-Akhdar (Mosque of Sayyidna al-Husain)	Cairo	Egypt		minaret	1236	1236	634	634
EA.CA.499	Maristan of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.66a	maristan, madrasa, mausoleum	1284	1285	683	683
EA.CA.500	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.68	maristan, mausoleum, madrasa	1285	1285	683	684
EA.CA.501	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.69b	mausoleum, maristan, madrasa	1285	1285	683	684
EA.CA.502	Madrasa of Sultan Qala&apos;un	Cairo	Egypt		madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.503	Madrasa of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.124a	madrasa, maristan, mausoleum	1285	1285	684	684
EA.CA.504	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.67b	mausoleum, maristan, madrasa	1285	1285	683	684
EA.CA.505	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt		mausoleum, maristan, madrasa	1285	1285	683	684
EA.CA.506	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.76a (cut)	mausoleum, maristan, madrasa	1285	1285	683	684
EA.CA.507	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.108b	mausoleum, maristan, madrasa	1285	1285	683	684
EA.CA.508	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.67a	mausoleum, maristan, madrasa	1285	1285	683	684
EA.CA.509	Mausoleum of Sultan Qala&apos;un	Cairo	Egypt	MAE.1959.2.pl.65b	mausoleum, maristan, madrasa	1285	1285	683	684
EA.CA.510	Mosque of Ahmad ibn Tulun	Cairo	Egypt		mosque	876	879	263	265
EA.CA.511	Mausoleum of Mustafa Pasha (so-called)	Cairo	Egypt		mausoleum	1267	1273	666	672
EA.CA.512	Mausoleum of Mustafa Pasha (so-called)	Cairo	Egypt	MAE.1959.2.pl.56a	mausoleum	1267	1273	666	672
EA.CA.513	Mausoleum of Mustafa Pasha (so-called)	Cairo	Egypt		mausoleum	1267	1273	666	672
EA.CA.514	Mausoleum of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt	MAE.1959.2.pl.38b	mausoleum, madrasa	1250	1250	648	648
EA.CA.515	Mausoleum of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt		mausoleum, madrasa	1250	1250	648	648
EA.CA.516	Mausoleum of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt		mausoleum, madrasa	1250	1250	648	648
EA.CA.517	Mausoleum of Sultan Salih Najm al-Din Ayyub	Cairo	Egypt		mausoleum, madrasa	1250	1250	648	648
